2.481671	-1.2078861	0.8098101	-1.8471763	-0.7012879	-0.84920657	1.4037291	0.7876399	-2.0585966	-3.6758168	-1.4213972	1.0744823	-1.9472941	-0.32384464	-0.32891572	0.57924587	1.4137841	-0.27620247	2.991578	-0.21869828	-1.2325866	2.4982173	0.32777783	0.80109096	-0.994309	-0.19876093	-1.5422548	0.75143415	0.333237	-0.82096964	1.5611203	1.0097326	-2.3156085	-1.1719296	-1.1268985	-0.7188795	-2.5434358	-2.0150614	2.5024102	-0.13193856	0.046908457	1.4345213	1.2470304	1.5096514	1.7193894	-0.5972286	1.1029552	1.3868173	0.7088627	-0.23438117	1.9135047	-1.7290866	-3.7077873	2.2623565	-1.1278112	-2.234732	-1.5123947	0.74685633	-1.0084687	1.8036965	0.5317419	-2.7458677	-0.7572759	-0.07829941	2.2152014	2.0671234	-0.55282474	-2.2104082	-1.9280192	2.1705618	-0.51738393	0.19554667	-0.52413344	0.54330033	1.4993635	-0.12056871	0.8161312	1.010477	0.5883607	-0.14390562	0.056711935	-0.59018284	0.44061783	0.2610682	0.67419505	-1.7558683	0.21423154	0.601515	-0.8926826	-1.2199664	-0.29982114	2.262604	-0.42256004	0.06019614	1.6797098	1.7887299	-0.1340958	1.6997026	-1.919686	0.27850997
2.0581503	-0.37752947	1.7573164	-2.5941896	-1.5330776	-0.6852712	0.3000753	-0.6457779	0.77690816	-1.8469249	-0.3816098	-0.6877697	0.5784969	-0.53604025	-0.96854323	0.97523016	1.5697637	-1.3484203	2.6369858	0.45065257	1.1853243	0.28196356	0.1607337	-0.4890356	-1.3682011	0.4802064	-0.19105728	0.994384	0.49634185	-0.122988515	1.3468584	0.5339907	-0.2770288	0.6406867	1.8259541	-1.011751	-1.2337377	-0.9088867	1.0485265	-0.44101617	1.3778117	0.6486539	0.9349811	0.5463738	0.7825273	-2.9971728	-0.08080549	-0.06674892	0.98259133	-0.4005351	-0.29875326	-1.6259259	-2.1023722	1.7795066	1.1736481	-1.4591314	-2.306528	-0.5205133	-0.5232832	1.3823582	-0.43850306	-2.5343728	0.33728647	-0.3031867	0.22155479	0.736116	1.4927435	-2.076931	-2.6246347	0.29954895	-1.0706074	-0.32818487	-0.9439879	2.3010564	-0.68880033	-0.62229544	0.85863763	1.4312761	0.2964683	-1.6119661	0.92324394	-0.35368654	-1.4748123	0.60497457	-0.26668704	-0.8059727	-0.9020092	-0.5471672	-0.7935332	-0.700768	1.0200682	-0.030839952	0.9376747	0.26338628	2.6696937	0.24693945	-0.0552943	0.8610696	-1.672706	0.52327263
2.898588	-0.7526886	1.2403352	-2.211537	-2.6120565	-2.7106154	1.6790149	0.4778647	1.7609258	-3.5369806	-0.12925352	0.14318348	0.18576324	0.59789383	-2.9510038	-0.00810836	2.012481	-3.1483798	3.7837813	-0.008350183	-1.100373	-2.990256	-0.98659235	-2.3219314	-0.2053881	0.22225446	1.028513	1.5727903	0.18971537	-0.82742846	2.3348436	-1.1702256	-0.124754764	-1.0129149	1.7013234	-1.8412994	-0.4188497	-1.6818527	2.1546152	-0.052870072	0.7699762	0.09496476	3.0444782	-0.5907406	1.8072599	-3.5513945	-1.0829027	1.2925999	1.8420525	0.80927587	0.6915088	-1.0587761	-3.358462	2.84597	2.3263183	-1.0253762	-2.6754885	-0.3352476	0.18329293	1.0289783	0.78224605	-1.6774107	-0.8996414	0.65413076	-0.39996737	1.6653208	0.4257086	0.14541309	-2.736963	-0.7154458	-1.1257958	-1.4466351	-1.5866107	2.0466123	-2.1976366	0.32357094	0.60003996	3.260987	1.3430215	0.026638728	0.84100205	1.8843625	-1.2606233	1.63279	-1.4411194	-1.0006882	-1.850504	2.8478699	-2.597605	-1.7998117	2.185823	2.091069	0.41401047	1.433029	1.7108514	1.6088107	-1.4270464	-0.3481325	-1.9810474	1.4926116
1.3338617	-0.13747175	0.4479764	-0.8935211	-0.080828585	-0.9244323	0.002910195	-0.8144758	-0.40837827	-0.5526746	-0.38757902	0.041775025	1.1824707	0.8825815	-0.65086085	-0.16112186	1.3561654	-0.46110246	1.7219106	-1.0651894	0.16361062	0.06525449	0.73655134	0.2485776	-1.174062	0.45311466	0.2581052	0.78145325	-0.289987	-0.46381167	0.07316363	-1.4026297	0.27636495	0.45265058	0.89348507	0.6003701	-0.7687924	-1.3366494	-0.017712213	0.60930187	0.33735347	-0.57220143	0.011978809	0.68931264	-0.009061122	-1.1981772	0.91198665	0.5870195	0.6563139	-0.7676479	0.17194377	0.6361265	-0.82142895	0.6633806	1.0804114	-0.8516598	-1.7156179	-0.67398155	0.1749327	0.6474136	0.554779	-2.0617619	-0.44149756	0.52082074	0.6805083	-0.23878944	1.4784694	-1.2332519	-1.2667242	0.28271377	0.32657364	-0.31335634	-0.5354435	2.0856247	-1.0560724	-0.77212936	-0.6512968	0.20777479	0.9298566	-1.1163884	0.48037937	-0.69803613	-1.7228005	0.045544453	1.0068756	-0.3255833	-0.0071158344	1.250482	-0.9551117	-0.6477333	0.3910372	1.2693077	0.5528748	-0.39006114	2.593063	-0.1622091	-1.6539387	0.37042913	1.1926254	-0.17967173
0.06827602	0.5549448	0.39949268	-0.7161032	-1.2700381	0.33344212	-0.17759015	-1.4936328	1.4533757	-2.5763433	-1.504677	-0.7844027	0.16996378	0.34503016	-0.66978705	-1.3205591	2.8885555	-0.862415	1.6693586	0.70160246	0.54006654	0.39016637	0.35167357	0.11216661	-1.3730662	-0.94168675	0.19899637	0.89735204	-0.5220493	-1.2219179	0.6079632	0.38999578	0.50326556	0.64311165	1.0805812	0.6122045	0.0117962705	-1.4328954	-0.3299753	0.6337695	0.54620504	0.64104724	-0.019379823	0.10582911	1.9063772	-1.3757174	0.30800158	-0.068789706	1.6934779	-2.0056362	0.3942152	-0.49840608	-2.4270303	1.0508693	1.5229087	-1.0227215	-0.8554628	-0.56145716	-0.12537828	1.3078219	0.68664944	0.23910731	-0.31666994	1.0806255	-0.12877066	-0.028341593	1.1810994	-3.515285	-0.80717456	1.6946619	-0.94957507	-1.6393645	-0.9133337	2.3692558	-0.9338099	-1.0289159	-0.38242042	1.1444604	-0.172603	0.106371224	0.3047094	-1.1194062	-2.8213215	-0.7836225	0.5006084	0.33109924	-1.0879356	-0.9039723	-1.0693345	-1.6771841	1.16301	2.0646377	1.9572133	0.0013723829	1.9125798	1.4355407	0.55586874	-0.017498052	0.17980573	-0.57261497
-0.5977918	-0.27049717	-0.0008901033	-1.3849443	-1.3462156	-1.1326783	0.011961828	-0.9345453	1.3512336	-4.1469936	-0.5875517	-1.1041542	-0.22167426	-0.9056494	-1.4644859	-1.2535689	2.1223595	-0.47729796	3.0997756	0.5479119	-1.4192019	2.2329102	1.4535357	0.9448624	0.05643366	0.14983733	-0.57615554	0.5474998	-0.5277967	-0.6292602	1.599567	1.2745701	0.34417248	1.0776541	1.8090323	-0.013226942	-1.9721173	-0.10734321	-0.99415624	0.28418607	2.7422493	-0.044490855	0.38383302	1.008669	1.394033	-1.5982248	1.2721477	1.4548167	2.2998576	-0.9567909	1.3600206	0.3747696	-2.8220406	0.10169815	0.4119737	-0.8053606	-0.32974735	-1.550244	-1.4932992	1.1363778	-0.055445448	-1.2899841	1.6070269	1.190709	1.4678454	-1.0495067	1.8434328	-3.1012595	-1.7751759	0.9752348	-1.201991	0.21220559	-1.359325	1.3230376	-1.8171782	-0.35606933	3.5111768	1.6067867	-0.8014992	-1.2863637	-1.0786487	0.59386754	-2.4379044	-0.5935722	0.6010874	0.7081234	-0.8841657	0.00018154406	-0.24153261	-0.9473146	-0.043535613	3.4613795	1.4974506	-0.09607361	2.3295004	-0.36683947	-0.55902493	0.31780463	1.3276964	-1.3622361
-0.76639336	-1.7178121	0.093345106	1.6768351	-1.3615016	-1.6799405	0.41485125	0.58725506	1.2330027	-4.2106752	-0.12597342	-0.95145595	2.735447	0.41214642	-1.3615028	-1.9867755	1.8371323	-0.07115457	0.34828004	1.4564217	-1.9064989	1.4526579	1.9400663	0.5051833	-0.5761748	1.8571954	-2.4916356	-1.1540521	1.1491721	-2.930028	2.0913613	3.6465623	-0.6029052	-0.2966063	-0.19982183	-1.519131	-0.099901155	1.614109	-0.5326846	0.36999163	3.0116904	-1.5415186	0.5122941	0.7880246	1.2406205	0.5454308	2.1631656	1.425383	1.4722464	-1.8725843	0.82740325	0.9694376	-2.190856	-1.1725756	0.9982596	-1.9031602	-0.24266714	-2.0166764	-1.294133	0.18513389	1.2166396	-2.944399	-0.12480986	0.8433004	0.5023171	0.13758692	2.773779	-0.83625716	-2.3570335	-0.24766564	-1.5007645	-0.63607305	0.969227	1.5566164	-1.6981413	-1.0744206	0.9785799	1.9745878	-0.81923985	-2.659486	-1.8042314	1.0980359	-4.603557	0.28783885	-0.18288311	-2.289056	0.40200683	1.6100268	-1.1119397	-0.1932426	1.7115419	1.8890669	0.8622121	-2.4180186	1.4997169	0.5332293	-0.30336055	-0.965234	1.9997778	-0.5935113
0.20072125	1.6496556	-0.2962037	-2.2557154	-1.2250077	-1.1869848	0.97236997	0.6461598	0.5011499	-1.9042602	-1.760184	-0.31566715	1.2638128	0.28293326	-2.942544	-1.0348065	-0.09366419	-2.662055	1.5722901	0.36724713	-1.3318458	0.75213456	0.2560791	1.1768458	-1.8133507	0.2574961	-1.0960742	1.5389515	0.37772882	0.3684194	-0.48848292	0.59501904	0.04480448	0.29506677	-0.69075245	-1.1049595	-0.4712586	-0.43909782	0.6263747	-0.7562111	2.6215186	-0.6566696	-1.3129635	1.3170102	0.47905132	-0.66389406	1.1232233	0.07898549	1.36816	-4.340056	0.4599711	-1.4138613	-0.87088674	0.031698667	0.23286907	-1.0667613	-1.533815	-0.99985546	-0.26166347	0.29375046	2.5067523	-2.3389974	-0.39551032	-0.05554933	0.3842401	0.66462475	4.288982	-2.576879	-1.7852284	0.55790395	-1.1755339	-2.3414774	1.324083	1.3229209	-0.35578626	-1.8064802	0.8995021	-1.213002	-0.3153889	0.45342198	-1.1683193	-1.0208964	-2.007389	-1.0094984	0.04018047	-1.9785646	1.2781692	1.5738059	-1.1354994	-1.2249031	0.9816087	-0.3649085	2.6323457	-2.2573326	1.9191751	-0.19986564	-0.14902817	0.8723529	2.247014	-0.8621381
-0.65241677	1.6674386	0.58988905	0.5300302	-1.6274651	-2.2772949	-0.95445013	-1.7301768	0.71113056	-1.0210617	-2.5146153	0.5959376	1.1089197	-1.7164507	-1.3845747	-0.20966989	1.1955528	-2.2625296	-0.14493322	-0.49346867	-2.1372962	2.6835845	0.72893006	1.2096053	-0.8508507	0.9495557	-1.7139637	0.5527053	1.4008452	-0.59438324	1.7642422	0.44986495	-0.2460538	1.2999687	0.6752649	1.4113753	0.5543328	-1.9866817	-0.4937938	1.1414596	1.790234	-0.44294134	-1.3299092	-1.3167919	-2.9132798	-0.17007723	3.163872	-0.7355968	0.95062804	-3.7808611	-0.86855227	0.754128	2.1713526	-0.40679878	0.35197973	-0.02487028	1.235228	-0.97211444	-0.7080876	0.524017	2.4503305	-2.52671	-1.6022195	-0.4873276	3.055315	-1.228473	3.184433	-3.2170794	-2.6244373	-0.81621575	0.342308	-3.6090443	0.16942456	2.3198397	-1.6182868	-1.4610188	0.4842333	-0.9670079	1.5355258	-0.53776854	-2.3786008	0.25512537	-2.2438312	-2.6275282	0.19308141	0.33457813	2.4110932	2.164853	-0.89208955	-1.0429292	1.4836547	0.14004683	1.9171722	-0.11506139	0.087810114	-0.06720563	-0.62834066	-0.73066086	1.2452348	-0.9874173
0.14401907	1.6278739	0.06585744	1.845421	-0.7055784	-1.2442772	0.93075234	-0.9561919	-1.6517553	-2.5567436	-1.5110984	-1.3871644	1.8813945	0.22656497	-0.34990773	-1.5718544	1.0700638	-1.6586477	0.78105646	1.1805861	-1.8453416	1.9410479	0.96110487	0.3428279	-2.6731715	-1.4119143	-1.8305098	1.1796217	0.44363877	-1.6376117	1.1787872	2.656478	0.48542067	0.8701475	0.52618015	1.7136958	0.108019575	-2.8062947	-1.3069474	1.5865744	0.9013208	0.71580005	-0.9972172	-0.030960996	-0.08823507	0.5675611	2.1761608	-1.9427555	1.4597828	-4.0524564	0.5227672	0.8238195	-0.11699571	-0.8989235	0.7959357	-1.1734066	0.16824688	-0.36499122	-0.38988587	1.1936169	-0.12473368	-1.2628227	0.42874023	-0.6815706	0.8460085	-0.8728182	4.272714	-4.1038537	-1.5890949	1.3825351	-0.6050745	-2.8383915	-0.80965346	0.92726773	0.25857076	-1.934801	1.5066003	-0.36542296	-0.73025095	-0.49785003	0.8294181	1.3492357	-4.627545	-1.0522206	0.7745922	1.4373943	-0.6698271	-0.12173532	-0.08670279	-1.5392181	0.7960255	-0.34728798	1.3944458	-0.9158722	1.8520092	-0.36145446	1.250519	0.76515234	0.24631271	-0.7364176
